Atom type,Coordinate-X,Coordinate-Y,Coordinate-Z,Mulliken charges,NPA charges,NMR Shielding
9,10.1151,-2.55529,-2.93159,-0.175148,-0.32162,224.1342000000
9,9.5559,-4.49073,-3.74153,-0.176993,-0.31969,254.6223000000
9,-6.73438,-6.36377,0.53156,-0.172902,-0.31977,226.0983000000
9,-8.26476,-5.8736,1.9879,-0.179399,-0.32177,247.0380000000
9,-6.2104,-5.23509,2.31018,-0.180147,-0.32195,253.6251000000
9,7.14954,-5.94964,1.84059,-0.181422,-0.32305,246.5735000000
9,6.37872,-6.98462,0.0973,-0.171955,-0.31946,222.9290000000
9,8.52203,-6.82489,0.39709,-0.177836,-0.32057,254.7110000000
9,-10.12238,-1.90084,-2.57714,-0.180894,-0.32266,245.5354000000
9,-10.8547,-3.75897,-1.71488,-0.177594,-0.32023,253.3016000000
9,-11.08416,-1.89129,-0.63329,-0.174810,-0.32158,223.4739000000
8,1.162,0.9909,-0.48978,-0.357604,-0.78541,159.7149000000
8,-1.06728,0.92329,0.70032,-0.398200,-0.79958,158.7296000000
8,0.47604,-0.96166,1.09153,-0.467200,-0.98839,230.6708000000
8,-0.50868,-0.78121,-1.27999,-0.501684,-1.05950,184.9816000000
6,0.81914,2.96978,0.80775,-0.014232,-0.06264,40.4608000000
6,-0.49391,3.16697,0.12568,-0.052117,-0.06726,43.3063000000
6,1.62596,1.90166,0.45775,0.088109,0.29498,18.9059000000
6,-1.42545,2.1464,0.12494,0.221624,0.30491,19.7865000000
6,1.2604,3.8427,1.85895,-0.019938,-0.03560,30.0756000000
6,-0.8129,4.38081,-0.5709,-0.007662,-0.03379,30.2563000000
6,2.9274,1.68672,0.99599,0.038364,-0.08497,29.1826000000
6,-2.73413,2.26842,-0.41729,0.035810,-0.07661,27.7999000000
6,2.56266,3.64585,2.41749,0.138024,-0.06824,30.8491000000
6,-2.11842,4.52444,-1.1379,0.134089,-0.06587,31.3310000000
6,3.36837,2.58255,1.94821,-0.232795,-0.14528,33.3994000000
6,-3.05099,3.46705,-1.02037,-0.228502,-0.13973,33.0671000000
6,3.78976,0.55487,0.56723,0.054094,-0.04983,22.6002000000
6,-3.72697,1.16632,-0.34625,0.059232,-0.04363,23.0732000000
6,0.4463,4.87016,2.40573,-0.215715,-0.19254,32.7293000000
6,0.12192,5.43154,-0.76737,-0.213563,-0.19341,31.5775500000
6,3.01756,4.512,3.44694,-0.202738,-0.17516,34.7839000000
6,-2.45127,5.72236,-1.82372,-0.198969,-0.17339,34.4066000000
6,0.90903,5.67787,3.41706,-0.127745,-0.19583,37.5692000000
6,-0.22669,6.57064,-1.45317,-0.128001,-0.19597,38.9437000000
6,2.21213,5.5093,3.93614,-0.143029,-0.20810,38.8265000000
6,-1.52907,6.72679,-1.97726,-0.143603,-0.20879,38.2774000000
6,4.49281,-0.19154,1.52295,-0.214991,-0.18915,31.5775500000
6,-3.9797,0.47739,0.84778,-0.183709,-0.17388,30.2563000000
6,3.96608,0.22397,-0.7839,-0.176852,-0.17128,29.5128000000
6,-4.47216,0.81469,-1.47902,-0.202031,-0.17905,32.0252000000
6,5.52678,-1.54763,-0.20332,0.085566,-0.05564,24.1150000000
6,-5.69241,-0.86934,-0.2274,0.090809,-0.05759,24.3928000000
6,5.34257,-1.2241,1.14686,-0.208990,-0.18949,35.5344000000
6,-4.94431,-0.51909,0.90534,-0.196016,-0.18763,35.6625000000
6,4.82191,-0.80289,-1.1593,-0.193693,-0.18388,36.0435000000
6,-5.43787,-0.18255,-1.42118,-0.206783,-0.18662,36.2171000000
6,6.43977,-2.64466,-0.60713,0.115923,-0.03564,15.6050000000
6,-6.71834,-1.93843,-0.16228,0.111849,-0.03394,15.1650000000
6,6.49898,-3.83834,0.12366,-0.243201,-0.15010,33.2981000000
6,-7.94353,-1.80172,-0.82414,-0.243683,-0.15176,35.7477000000
6,7.2718,-2.51352,-1.72509,-0.246575,-0.14956,30.5115000000
6,-6.48714,-3.11315,0.56651,-0.232704,-0.15114,31.3310000000
6,7.36418,-4.86213,-0.25117,-0.008891,-0.14039,28.8154000000
6,-8.90696,-2.80618,-0.75786,-0.011539,-0.14100,29.0171000000
6,8.1349,-3.54131,-2.0975,-0.013354,-0.14026,32.1204000000
6,-7.45288,-4.11222,0.63215,-0.010299,-0.14049,31.7115000000
6,8.18933,-4.72281,-1.36439,-0.179035,-0.15951,47.0881000000
6,-8.67095,-3.96733,-0.02914,-0.195335,-0.15875,40.6319000000
6,9.05886,-3.33067,-3.26811,0.504680,0.97765,50.3775000000
6,-7.16436,-5.39392,1.36899,0.503563,0.97767,49.8399000000
6,7.35775,-6.1552,0.52153,0.502865,0.97758,49.1026000000
6,-10.24077,-2.59408,-1.42388,0.504348,0.97777,50.4353000000
1,4.36868,2.47212,2.3544,0.179973,0.21817,22.9725000000
1,-4.04875,3.60788,-1.42347,0.177309,0.21824,22.9725000000
1,-0.55754,5.01053,2.02634,0.194739,0.22644,23.6384000000
1,1.12801,5.3271,-0.38223,0.191446,0.22414,23.8078500000
1,4.01429,4.36158,3.85068,0.143253,0.21525,22.9725000000
1,-3.44945,5.82365,-2.23891,0.142967,0.21527,22.9725000000
1,0.26518,6.45116,3.82304,0.152465,0.21947,23.8078500000
1,0.5083,7.35552,-1.59857,0.150855,0.21870,23.9372000000
1,4.36437,0.03099,2.57724,0.179667,0.21720,23.1794166667
1,-3.427,0.73333,1.74349,0.162240,0.22015,23.1794166667
1,3.42789,0.77094,-1.54729,0.177360,0.22919,22.7204000000
1,-4.2667,1.30173,-2.42611,0.180811,0.22205,23.1794166667
1,2.56709,6.16074,4.72777,0.149859,0.21949,23.6384000000
1,-1.79183,7.63419,-2.51082,0.148714,0.21901,23.6384000000
1,5.88531,-1.76885,1.91232,0.177733,0.21905,23.2792000000
1,-5.13905,-1.01205,1.85215,0.176692,0.21804,23.4506000000
1,4.92002,-1.04743,-2.21174,0.182316,0.22154,23.1794166667
1,-5.96979,-0.45756,-2.32597,0.178673,0.21949,23.1794166667
1,0.5839,-0.52438,1.94479,0.357958,0.51609,28.3968000000
1,5.85254,-3.97582,0.98218,0.201522,0.23648,22.9725000000
1,-8.1548,-0.89724,-1.38199,0.199803,0.23587,22.9725000000
1,7.25998,-1.5942,-2.29874,0.199417,0.23573,22.9725000000
1,-5.53885,-3.25479,1.06996,0.207308,0.23915,22.7204000000
1,8.86181,-5.51911,-1.65368,0.194467,0.25120,23.1794166667
1,-9.42127,-4.74553,0.02345,0.190429,0.24879,22.9725000000
6,3.43027,2.76611,-4.95864,-0.291063,-0.39339,164.9629000000
6,2.12659,2.17613,-5.55982,-0.329181,-0.40058,156.5888000000
6,0.94073,2.27395,-4.57136,-0.170632,-0.17874,137.3481000000
6,1.49369,1.99391,-3.14424,-0.109506,-0.28241,131.2260000000
6,2.31973,3.18827,-2.74347,-0.053523,0.08090,14.9207000000
6,3.14197,3.79905,-3.85808,-0.351307,-0.43502,156.0279000000
6,0.50862,1.4526,-2.0948,0.036974,-0.03411,28.1554000000
6,0.67714,1.99838,-0.75398,0.026053,0.29245,12.8772000000
6,1.48009,3.05395,-0.4405,0.019608,-0.45840,35.4313000000
6,2.3056,3.6478,-1.48476,-0.143140,-0.24149,42.0963000000
6,-0.30049,0.42691,-2.52111,0.146889,-0.03569,27.9389000000
6,-0.59779,0.23908,-3.99891,-0.297899,-0.27829,130.2542000000
6,-0.13375,-1.11021,-4.5099,0.100494,0.05253,18.3055000000
6,-0.31331,-2.14933,-3.67648,-0.301556,-0.23609,41.0774000000
6,-0.82208,-1.97246,-2.30971,-0.115701,-0.51537,43.2337000000
6,-0.83549,-0.71879,-1.77626,0.176285,0.30985,7.5688000000
6,-0.36196,1.47915,-4.8861,-0.089852,-0.20097,154.8011000000
6,-0.60897,1.17269,-6.40083,-0.307105,-0.39716,165.8422000000
6,-0.72522,-0.32163,-6.77304,-0.255704,-0.38599,161.9852000000
6,0.23836,-1.20185,-5.9598,-0.380303,-0.42780,153.7218000000
8,-0.15278,1.54922,0.28503,-0.358001,-0.80384,139.0557000000
8,-1.29807,-0.549,-0.47711,-0.329730,-0.79232,134.4210000000
15,-0.2842,-0.01012,0.66077,0.913898,2.60395,298.5924000000
8,0.96642,-0.77932,0.77073,-0.516372,-1.09573,156.8978000000
8,-1.24917,0.10955,1.91476,-0.463976,-0.99337,223.0272000000
14,1.49398,3.839,1.30718,0.163492,1.72267,329.6534000000
14,-1.34826,-3.56013,-1.40501,0.103172,1.72944,343.8205000000
6,1.879,2.56369,2.64437,-0.055146,-0.49890,27.8382000000
6,2.88218,5.13744,1.3305,-0.093717,-0.49133,24.8643000000
6,-0.12491,4.75371,1.67669,-0.025296,-0.49101,27.2804000000
6,-0.12569,5.84766,2.56077,-0.242447,-0.18830,23.2080000000
6,-1.29868,6.51464,2.89655,-0.205139,-0.22209,36.1543000000
6,-2.53928,6.13469,2.36397,0.153541,0.00682,7.2476000000
6,-2.5399,5.05283,1.47809,-0.177857,-0.22276,41.8518000000
6,-1.36511,4.3783,1.14464,-0.158576,-0.17051,22.5332500000
6,1.39788,2.71729,3.95093,-0.134619,-0.17879,26.9579000000
6,1.75221,1.83255,4.969,-0.185949,-0.22468,41.3702000000
6,2.60194,0.74717,4.72931,0.153224,0.00396,8.4254000000
6,3.07416,0.58708,3.41895,-0.166805,-0.20956,36.6870000000
6,2.72455,1.46986,2.40395,-0.249549,-0.17607,23.8297000000
6,2.72406,6.40128,0.73335,-0.262845,-0.19103,24.5099000000
6,3.74406,7.34519,0.74061,-0.188959,-0.22104,38.0588000000
6,4.98363,7.08549,1.34678,0.157446,0.00561,8.8288000000
6,5.14365,5.83191,1.94329,-0.184623,-0.22326,40.2886000000
6,4.11866,4.88381,1.93625,-0.130043,-0.17971,21.5248000000
6,-3.81712,6.89016,2.76735,-0.076123,-0.07006,145.2745000000
6,3.00607,-0.25848,5.82114,-0.069442,-0.06970,148.1383000000
6,6.0862,8.15851,1.33948,-0.073311,-0.07012,143.9939500000
6,-5.06865,6.34574,2.05697,-0.514965,-0.60089,155.1488000000
6,-4.03174,6.75239,4.29187,-0.417159,-0.59050,149.0314000000
6,-3.67315,8.38565,2.40505,-0.418460,-0.59064,148.7376000000
6,4.54531,-0.28239,5.95826,-0.420724,-0.59063,149.8977000000
6,2.411,0.09519,7.19541,-0.514618,-0.60066,154.4477000000
6,2.50729,-1.66801,5.42912,-0.420110,-0.59034,149.4174000000
6,5.57217,9.43167,2.0491,-0.417783,-0.59086,149.2288000000
6,7.36295,7.69255,2.06087,-0.515515,-0.60100,155.0870000000
6,6.45948,8.50309,-0.1202,-0.418147,-0.59067,150.3116500000
6,-2.60837,-4.38856,-2.55879,-0.009804,-0.48553,26.1370000000
6,0.17104,-4.65973,-1.15714,-0.025964,-0.49473,30.9850000000
6,-2.14676,-3.29366,0.29652,-0.016627,-0.47438,21.1218000000
6,-2.60452,-5.75805,-2.84798,-0.158222,-0.18071,24.4376500000
6,-3.56093,-6.33583,-3.6849,-0.177099,-0.22121,40.3923000000
6,-4.57099,-5.57288,-4.27755,0.152646,0.00555,7.0273000000
6,-4.57185,-4.19743,-3.99837,-0.209926,-0.21804,38.9504000000
6,-3.61862,-3.62202,-3.16679,-0.246249,-0.18957,25.5787000000
6,1.45917,-4.2747,-1.5604,-0.153538,-0.17280,19.9925000000
6,2.56,-5.10134,-1.36229,-0.232217,-0.21527,35.2760000000
6,2.44046,-6.35654,-0.74911,0.153492,0.00963,6.4333000000
6,1.16115,-6.73574,-0.32848,-0.126570,-0.22632,46.7507000000
6,0.05733,-5.90634,-0.52377,-0.283755,-0.18656,24.4376500000
6,-3.52057,-3.05209,0.45373,-0.137373,-0.17091,23.7305000000
6,-4.07899,-2.79534,1.70076,-0.217433,-0.21784,37.3658000000
6,-3.30051,-2.7731,2.86831,0.169321,0.00457,5.3843000000
6,-1.93192,-3.03843,2.71827,-0.335545,-0.27314,42.5440000000
6,-1.37105,-3.29786,1.46291,-0.184478,-0.19055,22.5332500000
6,-5.64242,-6.17132,-5.20515,-0.076427,-0.06999,143.9939500000
6,3.68372,-7.242,-0.55688,-0.074801,-0.07016,142.9107000000
6,-3.95387,-2.47669,4.22912,-0.065771,-0.07341,144.5914000000
6,-7.04537,-5.88889,-4.62131,-0.418728,-0.59075,149.6710000000
6,-5.53137,-5.52276,-6.60378,-0.416649,-0.59054,150.6405000000
6,-5.49207,-7.69359,-5.36995,-0.514864,-0.60101,154.2399000000
6,4.31617,-7.54434,-1.9345,-0.418354,-0.59044,150.2401000000
6,4.71288,-6.50029,0.32578,-0.415510,-0.59059,150.5824000000
6,3.35133,-8.58343,0.11985,-0.516665,-0.60091,156.2012000000
6,-2.93519,-2.4882,5.38249,-0.510519,-0.60168,155.0870000000
6,-4.61827,-1.08151,4.18717,-0.414120,-0.59169,151.2114000000
6,-5.02869,-3.54712,4.5256,-0.412759,-0.59067,150.3116500000
1,4.04157,1.96423,-4.5325,0.159267,0.19966,30.3846481481
1,4.03589,3.21677,-5.74971,0.152526,0.21365,30.3846481481
1,1.87762,2.71722,-6.4768,0.151690,0.20454,30.0937000000
1,2.30164,1.13595,-5.85352,0.154084,0.20014,30.3846481481
1,0.63562,3.32611,-4.57295,0.167027,0.19942,29.5050500000
1,-1.69951,0.12342,-4.00154,0.177791,0.23822,27.8107000000
1,2.60471,4.6518,-4.29607,0.167057,0.21251,29.6731000000
1,4.07275,4.20908,-3.45547,0.161635,0.22786,29.9316000000
1,2.93022,4.49383,-1.21869,0.189538,0.22149,25.6944500000
1,-0.12197,-3.16061,-4.02537,0.189390,0.21672,25.6944500000
1,-1.15724,2.16173,-4.57406,0.165241,0.21452,29.5050500000
1,2.20793,1.1623,-3.25435,0.187565,0.22789,28.2320000000
1,-1.51943,1.68415,-6.72667,0.147276,0.21189,30.0093000000
1,0.19319,1.60825,-6.99732,0.158835,0.20519,29.9316000000
1,-1.74611,-0.6796,-6.59932,0.157826,0.19857,30.6593500000
1,-0.5383,-0.44022,-7.84493,0.145533,0.21127,30.3846481481
1,0.20617,-2.24096,-6.30007,0.155185,0.21830,29.6731000000
1,1.26805,-0.85208,-6.12163,0.162792,0.20679,29.6069000000
1,-1.51794,-0.75078,2.27966,0.366388,0.53163,29.7612000000
1,0.8076,6.19501,2.99385,0.187532,0.21471,23.7116000000
1,-1.23696,7.35001,3.58712,0.160694,0.20525,23.6248000000
1,-3.46689,4.71035,1.03386,0.159637,0.21292,23.8682500000
1,-1.43146,3.53302,0.47072,0.169715,0.22109,23.0778500000
1,0.72476,3.53589,4.18824,0.168630,0.21250,23.9924000000
1,1.34676,2.00226,5.95937,0.159147,0.21157,23.8682500000
1,3.71405,-0.25277,3.16997,0.160300,0.20852,23.5511000000
1,3.10034,1.28119,1.40342,0.170290,0.21808,23.1721000000
1,1.78132,6.66155,0.25985,0.179990,0.21355,23.7116000000
1,3.56355,8.30548,0.26762,0.161127,0.20562,23.5511000000
1,6.07542,5.57404,2.43214,0.162483,0.21361,23.8682500000
1,4.29376,3.93064,2.42554,0.178357,0.21852,24.0825000000
1,-5.94907,6.91352,2.37041,0.153862,0.20835,30.8740541667
1,-4.99284,6.43407,0.96976,0.166391,0.20816,30.3846481481
1,-5.25401,5.29603,2.29979,0.166307,0.20870,30.3846481481
1,-4.93997,7.27951,4.6013,0.146013,0.20327,30.8740541667
1,-4.13622,5.70266,4.5794,0.157391,0.21097,30.8740541667
1,-3.19752,7.16925,4.86077,0.145853,0.20575,30.3846481481
1,-4.57586,8.93666,2.68726,0.146648,0.20358,30.8740541667
1,-2.82883,8.85202,2.91773,0.145419,0.20540,30.3846481481
1,-3.52097,8.51608,1.33009,0.155794,0.21005,30.8740541667
1,4.85125,-0.99531,6.73067,0.145188,0.20266,30.8740541667
1,5.03407,-0.57574,5.02662,0.147117,0.20659,30.3846481481
1,4.92938,0.70263,6.23787,0.154851,0.20941,30.8740541667
1,2.7322,-0.64,7.93853,0.153365,0.20792,30.8740541667
1,2.74051,1.07791,7.54392,0.166717,0.20806,30.3846481481
1,1.3177,0.08925,7.18282,0.161861,0.20695,30.3846481481
1,2.78795,-2.40106,6.19248,0.145394,0.20173,30.8740541667
1,1.41822,-1.68307,5.33056,0.149216,0.20787,30.8740541667
1,2.92733,-2.00008,4.47741,0.155708,0.21093,30.3846481481
1,6.34704,10.20475,2.05701,0.147187,0.20404,30.8740541667
1,4.69351,9.85038,1.55315,0.145357,0.20544,30.3846481481
1,5.29719,9.21947,3.08587,0.157410,0.21094,30.8740541667
1,7.80169,6.80926,1.58893,0.166043,0.20823,30.3846481481
1,8.11499,8.48576,2.03078,0.154595,0.20894,31.0446000000
1,7.17724,7.45873,3.11262,0.167375,0.20890,30.3846481481
1,5.60495,8.88854,-0.68103,0.145418,0.20534,30.3846481481
1,7.24331,9.26677,-0.14529,0.147505,0.20415,30.8740541667
1,6.83206,7.62083,-0.64805,0.155093,0.20983,30.8740541667
1,-1.83559,-6.39831,-2.42756,0.173724,0.21331,23.3871666667
1,-3.50102,-7.40165,-3.87034,0.162108,0.21333,23.8682500000
1,-5.32656,-3.55556,-4.4422,0.161564,0.20528,23.3871666667
1,-3.65643,-2.54832,-3.00119,0.182543,0.20979,23.2547000000
1,1.61298,-3.30629,-2.02461,0.178456,0.21902,23.0778500000
1,3.5334,-4.75042,-1.68992,0.160291,0.20641,23.2547000000
1,1.00702,-7.68714,0.16602,0.162513,0.21159,23.7116000000
1,-0.90796,-6.24281,-0.15458,0.190146,0.20933,23.3871666667
1,-4.1743,-3.06044,-0.41318,0.167163,0.21399,23.2547000000
1,-5.14622,-2.60798,1.76052,0.161135,0.20830,23.6248000000
1,-1.28083,-3.06584,3.58444,0.181815,0.22085,24.2400000000
1,-0.30456,-3.48727,1.40421,0.203419,0.23299,23.7116000000
1,-7.82146,-6.30704,-5.26998,0.147674,0.20437,30.8740541667
1,-7.15571,-6.33853,-3.63075,0.157624,0.21088,30.8740541667
1,-7.24029,-4.81871,-4.52209,0.144968,0.20516,30.3846481481
1,-6.29044,-5.93228,-7.27776,0.147732,0.20425,30.8740541667
1,-5.67385,-4.44036,-6.56444,0.144799,0.20525,30.3846481481
1,-4.54973,-5.71117,-7.04713,0.156327,0.21045,30.8740541667
1,-6.27677,-8.07391,-6.02958,0.155374,0.20941,30.8740541667
1,-4.53161,-7.96494,-5.81628,0.165106,0.20805,30.3846481481
1,-5.5841,-8.21982,-4.41599,0.167640,0.20874,30.3846481481
1,5.20543,-8.17189,-1.81821,0.146951,0.20393,30.8740541667
1,3.61228,-8.07414,-2.58232,0.155842,0.21002,30.8740541667
1,4.62089,-6.63261,-2.45314,0.146607,0.20600,30.3846481481
1,4.29609,-6.27706,1.31161,0.156998,0.21117,30.6593500000
1,5.6078,-7.1142,0.46838,0.146348,0.20359,30.8740541667
1,5.02782,-5.55471,-0.12091,0.148283,0.20699,30.3846481481
1,2.64305,-9.17459,-0.46725,0.166116,0.20782,30.3846481481
1,4.26221,-9.17866,0.22757,0.155420,0.20939,30.8740541667
1,2.9323,-8.44591,1.12035,0.165742,0.20811,30.3846481481
1,-3.44227,-2.26727,6.32543,0.157937,0.21152,31.0446000000
1,-2.45095,-3.46212,5.49397,0.168366,0.20874,30.3846481481
1,-2.15484,-1.73361,5.25005,0.165050,0.20851,30.8740541667
1,-3.88399,-0.29799,3.9803,0.162995,0.21336,31.1130500000
1,-5.39103,-1.01936,3.41766,0.146021,0.20646,30.3846481481
1,-5.08962,-0.85477,5.14835,0.148826,0.20602,31.0446000000
1,-5.81426,-3.55899,3.76673,0.146568,0.20614,30.3846481481
1,-4.58808,-4.54711,4.56195,0.157312,0.21084,31.0446000000
1,-5.50462,-3.35243,5.49159,0.148787,0.20560,31.1130500000
6,-1.86017,5.01112,3.1397,-0.239021,-0.39155,165.6253000000
6,-1.91039,3.54711,3.65146,-0.272497,-0.38918,164.1840000000
6,-2.47357,2.56369,2.60215,-0.411477,-0.43394,155.2810000000
6,-1.7233,2.70877,1.29797,0.029152,0.03216,17.3496000000
6,-1.56104,4.0249,0.83707,0.112098,-0.03527,27.2110000000
6,-2.21201,5.12446,1.63887,-0.396309,-0.41596,152.9389000000
6,-1.12436,1.64063,0.60187,-0.045894,-0.08346,36.5815750000
6,-0.28998,1.96254,-0.48389,0.250123,0.31119,8.5652000000
6,-0.13912,3.25145,-0.99851,-0.143545,-0.49791,37.7372000000
6,-0.80874,4.27296,-0.30604,-0.193234,-0.17160,24.4901000000
6,-1.33207,0.21744,1.02467,-0.021713,-0.08694,34.7740000000
6,-2.60631,-0.3926,1.0607,-0.055394,0.02846,20.6810000000
6,-2.72022,-1.7014,1.56119,0.151117,-0.03592,29.3841000000
6,-1.58037,-2.36813,2.01792,-0.357491,-0.15983,20.7634000000
6,-0.29184,-1.82667,1.93767,-0.080257,-0.49530,38.1284000000
6,-0.21964,-0.54667,1.3905,0.318680,0.29722,11.4980000000
6,-3.82469,0.32786,0.50817,-0.335781,-0.42862,153.8291000000
6,-4.97134,-0.61884,0.14025,-0.287852,-0.38801,160.6439000000
6,-5.2631,-1.56773,1.30256,-0.284495,-0.38994,161.8722000000
6,-4.04326,-2.45136,1.57304,-0.339725,-0.41550,152.4910000000
14,0.73191,3.69984,-2.63883,0.181942,1.72073,323.8975000000
8,0.39514,0.92546,-1.13365,-0.366337,-0.79595,158.4681000000
8,1.03457,0.02662,1.15152,-0.347578,-0.78902,144.8213000000
15,1.50938,0.02072,-0.40063,0.916701,2.61993,287.5480000000
8,1.66311,-1.29577,-1.03952,-0.529147,-1.10835,168.4223000000
8,2.79752,0.95266,-0.31077,-0.450706,-0.99965,223.4969000000
6,2.24257,2.67361,-3.14044,-0.016321,-0.48759,23.8516500000
6,-0.56278,3.56083,-4.01924,-0.057932,-0.48466,22.1720000000
6,1.27748,5.511,-2.46557,-0.068134,-0.48219,23.9916000000
6,1.02344,6.4531,-3.47421,-0.133640,-0.19183,24.1943000000
6,1.46782,7.77052,-3.36468,-0.166529,-0.21169,38.3540000000
6,2.17871,8.17704,-2.23862,-0.136763,-0.20404,28.5530000000
6,2.44122,7.26009,-1.22183,-0.116758,-0.21576,37.0874000000
6,1.99443,5.94554,-1.33618,-0.240952,-0.20357,22.4844000000
6,3.5443,3.18075,-3.0082,-0.124217,-0.18641,23.0067000000
6,4.65483,2.43915,-3.4092,-0.182575,-0.21896,39.2247000000
6,4.48616,1.17078,-3.95772,-0.141209,-0.20306,33.8338000000
6,3.20135,0.65063,-4.10721,-0.108133,-0.21037,34.5917000000
6,2.09603,1.39583,-3.70703,-0.224537,-0.18583,21.2812000000
6,-1.94052,3.59727,-3.75006,-0.128284,-0.18999,23.7640000000
6,-2.8814,3.55324,-4.7773,-0.169150,-0.21338,36.5815750000
6,-2.4642,3.47177,-6.10378,-0.130818,-0.20171,34.4590000000
6,-1.10239,3.43097,-6.39585,-0.137251,-0.21387,35.6504000000
6,-0.16569,3.47262,-5.36491,-0.192882,-0.19526,23.3986000000
14,1.18071,-2.8831,2.53547,0.052604,1.72684,334.6161000000
6,1.11285,-4.50616,1.56445,0.006034,-0.49218,23.8516500000
6,2.86889,-2.04,2.31993,-0.023068,-0.47718,18.5049000000
6,0.97481,-3.20438,4.3953,-0.066239,-0.48427,24.4901000000
6,1.07979,-5.75966,2.19539,-0.147930,-0.19495,27.2892000000
6,1.02188,-6.93962,1.45438,-0.165634,-0.21700,36.5815750000
6,0.99651,-6.88909,0.06315,-0.131344,-0.20237,34.8606000000
6,1.02493,-5.6542,-0.58314,-0.154585,-0.21160,35.2850000000
6,1.07902,-4.47505,0.15693,-0.213889,-0.19932,19.6237000000
6,1.98816,-3.8939,5.08655,-0.227643,-0.19563,22.8145000000
6,1.89063,-4.15164,6.45146,-0.129396,-0.21321,35.4462000000
6,0.77508,-3.71662,7.16554,-0.134766,-0.20236,34.4590000000
6,-0.23499,-3.02198,6.50606,-0.163149,-0.21377,36.5815750000
6,-0.13396,-2.7705,5.13777,-0.135940,-0.19442,24.2917000000
6,3.27808,-1.04754,3.22748,-0.131884,-0.18021,23.2569000000
6,4.48101,-0.36659,3.06589,-0.119983,-0.21774,36.0869000000
6,5.31427,-0.66837,1.98799,-0.162212,-0.22045,34.3185000000
6,4.9385,-1.66371,1.08634,-0.263434,-0.24099,37.8698000000
6,3.73098,-2.34516,1.25665,-0.087103,-0.18493,21.4658000000
1,-2.54385,5.64376,3.71356,0.135881,0.20627,30.0816500000
1,-0.85875,5.42083,3.29784,0.144461,0.20604,30.5771500000
1,-2.51222,3.47823,4.56236,0.141318,0.20896,30.2277000000
1,-0.9049,3.21347,3.92278,0.155012,0.20659,30.9692000000
1,-3.53776,2.7862,2.44782,0.173398,0.20641,29.5194000000
1,-2.42091,1.54352,2.98318,0.185495,0.22851,29.5909000000
1,-1.92439,6.10601,1.25344,0.146389,0.21984,29.3451666667
1,-3.30225,5.05933,1.52439,0.168508,0.20797,29.4657000000
1,-0.71893,5.29684,-0.65513,0.191051,0.21996,23.9111875000
1,-1.70565,-3.37614,2.40668,0.201594,0.21339,23.9111875000
1,-4.1962,1.0452,1.24884,0.166796,0.20967,29.3451666667
1,-3.52993,0.92519,-0.35882,0.181160,0.22612,29.6634000000
1,-5.85869,-0.03366,-0.12087,0.147289,0.20961,30.0816500000
1,-4.70555,-1.20016,-0.751,0.159719,0.20072,30.5771500000
1,-6.13638,-2.19303,1.09259,0.149586,0.21085,29.9482000000
1,-5.50753,-0.98022,2.1967,0.145235,0.19459,30.2277000000
1,-4.15522,-2.97571,2.52809,0.154924,0.21690,29.0599000000
1,-3.99683,-3.23798,0.80851,0.171597,0.21478,29.3451666667
1,3.611,0.48208,-0.07587,0.365725,0.53048,30.2892000000
1,0.46612,6.15808,-4.35775,0.179923,0.21772,23.9111875000
1,1.2555,8.47958,-4.1592,0.142592,0.21397,23.7747000000
1,2.52424,9.20257,-2.15114,0.143718,0.21321,22.9799000000
1,2.99198,7.56952,-0.33855,0.143775,0.21372,23.5447375000
1,2.20211,5.25028,-0.52729,0.185377,0.21432,23.1912000000
1,3.70064,4.17134,-2.59432,0.176429,0.21474,23.5447375000
1,5.65115,2.85668,-3.29681,0.138988,0.21168,23.9111875000
1,5.34919,0.59155,-4.27234,0.141710,0.21176,23.5447375000
1,3.05855,-0.33966,-4.52781,0.144484,0.21825,23.5447375000
1,1.10735,0.96573,-3.82583,0.192538,0.22098,22.9799000000
1,-2.28749,3.65671,-2.72319,0.170297,0.21395,24.1445000000
1,-3.94105,3.57958,-4.54123,0.139733,0.21254,23.9111875000
1,-3.19568,3.43553,-6.90529,0.142851,0.21296,23.5447375000
1,-0.76857,3.36117,-7.42675,0.143842,0.21421,23.5447375000
1,0.89023,3.42523,-5.61353,0.184216,0.21723,23.5447375000
1,1.09209,-5.82154,3.279,0.179484,0.21372,23.5447375000
1,0.99411,-7.89746,1.9654,0.139900,0.21190,23.5447375000
1,0.95134,-7.80699,-0.5153,0.140872,0.21161,23.5447375000
1,1.00211,-5.60628,-1.66764,0.146275,0.21503,23.5447375000
1,1.09635,-3.5246,-0.36901,0.219930,0.24484,22.2585000000
1,2.87468,-4.22761,4.55433,0.183823,0.21428,23.5447375000
1,2.68732,-4.68698,6.95906,0.144960,0.21465,23.5447375000
1,0.69801,-3.91358,8.23041,0.143595,0.21338,23.5447375000
1,-1.10311,-2.67191,7.05654,0.140941,0.21288,23.5447375000
1,-0.92991,-2.22088,4.64631,0.180893,0.21521,23.5447375000
1,2.64363,-0.79289,4.07117,0.170782,0.21417,23.7747000000
1,4.76943,0.39995,3.77852,0.142933,0.21541,23.9111875000
1,6.25589,-0.14256,1.86117,0.148241,0.21555,23.9111875000
1,5.58839,-1.92071,0.25512,0.148738,0.21905,23.9111875000
