Atom type,Coordinate-X,Coordinate-Y,Coordinate-Z,Mulliken charges,NPA charges,NMR Shielding
6,-0.25788,1.15402,0.,-0.240757,-0.38540,69.1204000000
6,0.62182,0.11095,0.,0.232060,0.32943,-9.9234000000
1,-0.03455,2.21032,0.,0.151708,0.23754,25.4700000000
1,-2.51353,0.97509,0.,0.154704,0.22027,23.0211000000
6,2.10897,0.01496,0.,-0.450937,-0.65304,171.5736000000
1,2.46698,-0.52499,-0.884,0.166037,0.23527,29.4201333333
1,2.46698,-0.52499,0.884,0.166037,0.23527,29.4201333333
1,2.55194,1.01392,0.,0.151320,0.22867,29.4201333333
8,2.15383,1.10588,0.,-0.149725,-0.27770,-90.5086000000
7,0.77245,1.34064,0.,-0.194105,-0.16997,-171.5760000000
6,0.22817,0.14101,0.,0.286277,0.32661,2.3666000000
6,1.20575,-0.89848,0.,-0.271660,-0.39121,77.7562000000
6,2.38852,-0.22335,0.,0.206295,0.34913,-11.8974000000
1,1.05587,-1.96669,0.,0.163657,0.24035,25.3738000000
7,-1.15728,-0.00137,0.,-0.049132,-0.34970,57.8119000000
6,-1.85117,-1.20462,0.,-0.117152,-0.05856,50.9035000000
6,-3.19215,-0.92153,0.,-0.213731,-0.28932,56.9493000000
6,-3.33086,0.50242,0.,-0.195864,-0.28830,56.6845000000
6,-2.07143,1.04347,0.,-0.128428,-0.04648,49.1954000000
1,-1.32594,-2.14733,0.,0.160974,0.21369,24.4481000000
1,-3.99004,-1.65163,0.,0.143309,0.22653,24.8755000000
1,-4.25604,1.06252,0.,0.144361,0.22697,24.9930000000
1,-1.72221,2.06402,0.,0.185551,0.23660,23.5935000000
6,3.81433,-0.65433,0.,-0.463199,-0.65453,170.6119000000
1,4.33728,-0.27271,0.88416,0.169527,0.23784,29.4419333333
1,4.33728,-0.27271,-0.88416,0.169527,0.23784,29.4419333333
1,3.87996,-1.74499,0.,0.153519,0.23021,29.4419333333
8,1.84114,-1.04068,0.0913,-0.136474,-0.26548,-134.6761000000
7,3.20561,-0.75734,0.07071,-0.119806,-0.10895,-224.1764000000
6,3.283,0.54889,-0.04037,-0.077371,-0.03960,12.2124000000
6,2.00957,1.16635,-0.09466,-0.247979,-0.34405,64.7540000000
6,1.13328,0.11223,-0.00858,0.243060,0.29300,-1.1703000000
1,1.78229,2.21414,-0.18565,0.171618,0.25239,24.4510000000
1,4.25998,1.01445,-0.0782,0.158232,0.22321,22.8225000000
6,-0.32561,0.0269,-0.00407,-0.101816,-0.22838,59.7615000000
6,-3.16537,-0.06533,0.00664,-0.093890,-0.16598,31.7067000000
6,-1.04153,-1.18673,-0.02146,0.266610,0.44191,1.2925000000
6,-1.12525,1.1849,0.0163,0.295842,0.43657,1.6831000000
6,-2.51086,1.16614,0.0224,-0.234325,-0.29623,55.8542000000
6,-2.4294,-1.24799,-0.01576,-0.236380,-0.29278,53.0099000000
1,-3.04875,2.10727,0.04027,0.164880,0.23884,24.2961000000
1,-2.9049,-2.22229,-0.0306,0.165336,0.23923,24.1925000000
1,-4.25012,-0.10214,0.01119,0.161033,0.22593,23.6855000000
9,-0.37011,-2.34671,-0.04883,-0.172607,-0.29475,276.6616000000
9,-0.51587,2.38928,0.03272,-0.205963,-0.31488,280.7969000000
8,3.14721,-0.63255,-0.18618,-0.136019,-0.27149,-135.3777000000
7,3.1672,0.70929,0.2097,-0.107141,-0.11359,-227.2033000000
6,1.90725,1.05361,0.30769,-0.093885,-0.02405,14.1014000000
6,1.00629,-0.01552,-0.00352,-0.047197,-0.19780,45.7372000000
6,1.8698,-1.03293,-0.30338,-0.010006,0.15573,8.6550000000
1,1.66728,2.06267,0.61922,0.161698,0.22277,22.5998000000
1,1.72697,-2.05501,-0.62402,0.171551,0.21345,22.5998000000
6,-0.46305,-0.00849,0.00105,0.196423,-0.05214,32.5475000000
6,-3.27936,0.01027,-0.00286,-0.151010,-0.21259,34.8030000000
6,-1.19105,-1.19501,0.19347,-0.217077,-0.19402,37.0386000000
6,-1.17414,1.18786,-0.18841,-0.214133,-0.19651,37.8054000000
6,-2.568,1.19697,-0.18718,-0.151683,-0.20195,33.9410000000
6,-2.58405,-1.18614,0.18569,-0.149931,-0.20232,34.0457000000
1,-0.66041,-2.12698,0.36974,0.150871,0.21143,23.4373000000
1,-0.63209,2.11468,-0.35567,0.154355,0.21247,23.5002000000
1,-3.09864,2.1333,-0.33735,0.148235,0.21694,23.5908333333
1,-3.12774,-2.11468,0.33774,0.147794,0.21681,23.5908333333
1,-4.36574,0.01755,-0.00341,0.147157,0.21685,23.5908333333
8,3.04944,0.75845,0.,-0.142312,-0.26862,-121.6416000000
7,1.70143,1.11144,0.,-0.143513,-0.12575,-211.8002000000
6,1.02538,-0.02383,0.,0.197786,0.12851,-0.9452000000
6,1.91393,-1.14837,0.,-0.283627,-0.36536,69.8056000000
6,3.147,-0.58355,0.,0.010260,0.14552,3.7576000000
1,4.1512,-0.98316,0.,0.169696,0.21380,22.9143000000
1,1.67167,-2.19965,0.,0.151218,0.23879,24.6078000000
6,-0.44896,-0.01591,0.,0.104934,-0.08133,32.7147000000
6,-3.2581,0.00743,0.,-0.147203,-0.20296,32.1134000000
6,-1.17316,-1.21684,0.,-0.197033,-0.18704,37.8029000000
6,-1.15262,1.2005,0.,-0.197102,-0.17378,36.5611000000
6,-2.54435,1.20912,0.,-0.131289,-0.20615,34.0553000000
6,-2.56759,-1.20487,0.,-0.152942,-0.20960,35.9040000000
1,-0.6493,-2.16827,0.,0.142254,0.21000,23.3713000000
1,-0.59538,2.13136,0.,0.177203,0.23505,22.3211000000
1,-3.07499,2.1574,0.,0.148735,0.21708,23.5596500000
1,-3.11318,-2.14458,0.,0.145754,0.21600,23.6744000000
1,-4.34466,0.01706,0.,0.147181,0.21583,23.5596500000
8,1.38495,0.76202,0.,-0.136745,-0.27483,-135.1398000000
7,0.02911,1.11332,0.,-0.136075,-0.13521,-218.7156000000
6,-0.63412,-0.0238,0.,0.159253,0.14307,0.6576000000
6,0.2518,-1.14478,0.,-0.252704,-0.37831,64.6654000000
6,1.48637,-0.57767,0.,0.026807,0.14485,4.2698000000
1,-0.00388,-2.19395,0.,0.150768,0.23790,25.2801000000
6,-2.13648,-0.02756,0.,-0.448027,-0.63655,173.2772000000
1,-2.52859,0.48671,0.88341,0.164157,0.23437,29.3216000000
1,-2.51954,-1.05145,0.,0.141421,0.21820,29.7966000000
1,-2.52859,0.48671,-0.88341,0.164157,0.23437,29.3216000000
1,2.49182,-0.9746,0.,0.166989,0.21213,23.0129000000
8,-1.14173,-1.27163,0.,-0.165030,-0.28371,-116.7212000000
7,-2.53534,-1.14562,0.,-0.147000,-0.13312,-212.2786000000
6,-2.77205,0.15039,0.,0.132860,0.14915,-1.1203000000
6,-1.56374,0.90075,0.,-0.261678,-0.35730,70.5346000000
6,-0.57206,-0.0442,0.,0.235358,0.31882,-9.5357000000
1,-1.46244,1.97563,0.,0.161290,0.23354,25.0236000000
6,0.88816,0.02181,0.,0.089187,-0.10585,34.5812000000
6,3.69244,0.15747,0.,-0.144169,-0.20142,32.2795000000
6,1.65834,-1.15355,0.,-0.191853,-0.17679,37.9123000000
6,1.54295,1.26522,0.,-0.199558,-0.17718,38.2899000000
6,2.9334,1.33044,0.,-0.148877,-0.20876,35.6409000000
6,3.04938,-1.08201,0.,-0.133915,-0.20565,34.1930000000
1,3.42586,2.29898,0.,0.147801,0.21721,23.7017000000
1,3.63296,-1.9985,0.,0.150365,0.21814,23.5915500000
1,4.77765,0.21018,0.,0.148641,0.21671,23.5915500000
1,1.15904,-2.11649,0.,0.174752,0.23278,22.7621000000
1,0.96131,2.18254,0.,0.148194,0.21368,23.2602000000
6,-4.18376,0.66346,0.,-0.468894,-0.63599,174.0984000000
1,-4.1974,1.75663,0.,0.143283,0.21778,29.7928000000
1,-4.72707,0.31236,0.88333,0.164621,0.23399,29.3800000000
1,-4.72707,0.31236,-0.88333,0.164621,0.23399,29.3800000000
6,0.57072,-0.01597,0.,0.055436,-0.18826,29.6797000000
6,3.28704,0.09232,0.,-0.046460,0.02714,12.3937000000
6,1.27551,1.19209,0.,-0.088179,0.00483,4.4492000000
6,1.27647,-1.21832,0.,-0.148588,-0.20577,17.9470000000
6,2.67008,-1.15864,0.,-0.139039,-0.24473,40.8237000000
7,2.6109,1.24725,0.,-0.211548,-0.39593,-160.0446000000
1,0.75893,-2.17185,0.,0.177371,0.23192,23.3357000000
1,3.26353,-2.06825,0.,0.147743,0.22586,24.0351000000
1,4.37228,0.17404,0.,0.150616,0.19955,22.4114000000
1,0.74843,2.14302,0.,0.167463,0.20307,22.2703000000
53,-1.54525,-0.00295,0.,-0.064813,0.14231,436.2709000000
6,0.49095,-0.01738,0.,0.064975,-0.08401,23.7695000000
6,-2.21972,0.09392,0.,-0.051754,0.02395,13.2801000000
6,-0.20893,1.19175,0.,-0.068244,0.01605,11.3138000000
6,-0.21046,-1.22017,0.,-0.132473,-0.19319,26.9714000000
6,-1.60312,-1.15791,0.,-0.141896,-0.24348,41.3541000000
7,-1.54336,1.24917,0.,-0.216654,-0.39620,-159.3939000000
1,0.31734,-2.16827,0.,0.167845,0.23354,23.5073000000
1,-2.19816,-2.06625,0.,0.147728,0.22572,23.9701000000
1,-3.30481,0.17533,0.,0.150426,0.19951,22.4007000000
1,0.32954,2.13668,0.,0.161388,0.20825,22.3198000000
17,2.24514,-0.00958,0.,-0.081342,0.00987,702.1992000000
6,0.11562,-0.01534,0.,0.046197,-0.13143,25.2674000000
6,2.82525,0.09192,0.,-0.049617,0.02555,12.9955000000
6,0.81521,1.19346,0.,-0.062774,0.01110,8.5396000000
6,0.81434,-1.21942,0.,-0.126290,-0.19805,22.9441000000
6,2.20762,-1.15925,0.,-0.140643,-0.24336,39.3882000000
7,2.1504,1.24791,0.,-0.214431,-0.39530,-159.5082000000
1,0.28929,-2.16878,0.,0.173418,0.23400,23.4821000000
1,2.80118,-2.06863,0.,0.148066,0.22606,23.8165000000
1,3.91046,0.1724,0.,0.150793,0.19981,22.4113000000
1,0.28218,2.14109,0.,0.165318,0.20856,22.3001000000
35,-1.80012,-0.00456,0.,-0.090037,0.06306,2096.0499000000
8,0.68502,-1.12383,0.,-0.153864,-0.28665,-135.8305000000
7,-0.71782,-1.17584,0.,-0.143414,-0.14282,-215.7983000000
6,-1.11554,0.07829,0.,0.148437,0.15018,-0.0643000000
6,-0.00741,0.97694,0.,-0.255645,-0.38039,66.2193000000
6,1.08704,0.16452,0.,0.224129,0.33475,-9.6524000000
1,-0.03081,2.05695,0.,0.152345,0.23374,25.6248000000
6,-2.58068,0.41114,0.,-0.460667,-0.63620,173.4532000000
1,-3.07671,-0.0044,-0.88327,0.163301,0.23319,29.4282000000
1,-2.73021,1.49419,0.,0.141657,0.21711,29.9062000000
1,-3.07671,-0.0044,0.88327,0.163301,0.23319,29.4282000000
6,2.5567,0.41186,0.,-0.462247,-0.65274,171.8237000000
1,3.02954,-0.03155,-0.88385,0.165612,0.23443,29.5028000000
1,3.02954,-0.03155,0.88385,0.165612,0.23443,29.5028000000
1,2.75931,1.48577,0.,0.151443,0.22777,29.5028000000
6,0.59657,-0.01406,0.,0.158448,0.11711,-3.3045000000
6,3.3102,-0.05886,0.,-0.147480,-0.26092,42.3482000000
7,1.18768,-1.19316,0.,-0.221203,-0.44507,-162.8876000000
6,1.26785,1.2134,0.,-0.198670,-0.28193,29.6480000000
6,2.66043,1.17705,0.,-0.089209,-0.16185,25.4721000000
6,2.53006,-1.21265,0.,-0.045304,0.04101,10.7137000000
1,0.72315,2.15016,0.,0.170975,0.23599,23.6373000000
1,3.22802,2.10372,0.,0.157858,0.22374,23.7423000000
1,2.98843,-2.19929,0.,0.152268,0.20226,22.6279000000
1,4.39349,-0.12755,0.,0.150587,0.22571,23.9711000000
53,-1.5441,-0.00385,0.,-0.088270,0.10395,429.4534000000
6,0.46967,0.01607,0.,0.152688,0.19223,1.8599000000
6,-2.24048,0.05548,0.,-0.153488,-0.26490,42.9291000000
7,-0.11975,1.19695,0.,-0.204028,-0.42252,-138.3790000000
6,-0.197,-1.2127,0.,-0.197663,-0.26769,39.9879000000
6,-1.58859,-1.17975,0.,-0.090836,-0.16055,24.3389000000
6,-1.46149,1.21005,0.,-0.043476,0.04265,11.7182000000
1,0.35674,-2.14434,0.,0.161260,0.23647,23.8730000000
1,-2.15455,-2.10716,0.,0.157274,0.22330,23.5376000000
1,-1.92294,2.19527,0.,0.152329,0.20178,22.5786000000
1,-3.32368,0.12288,0.,0.150227,0.22565,23.9260000000
17,2.23471,0.01293,0.,-0.084288,-0.00641,588.0495000000
6,0.13797,-0.01369,0.,0.154781,0.15802,-0.6552000000
6,2.84611,-0.05886,0.,-0.152272,-0.26271,42.4249000000
7,0.72334,-1.19365,0.,-0.204674,-0.43078,-147.4016000000
6,0.80454,1.21482,0.,-0.194145,-0.27249,35.7315000000
6,2.19667,1.17772,0.,-0.089213,-0.16025,24.1057000000
6,2.06576,-1.21238,0.,-0.041085,0.04243,11.3806000000
1,0.25546,2.14883,0.,0.167310,0.23756,23.7601000000
1,2.76467,2.10397,0.,0.157962,0.22390,23.6200000000
1,2.5241,-2.19892,0.,0.152843,0.20255,22.6692000000
1,3.92923,-0.12793,0.,0.150953,0.22599,23.9532000000
35,-1.79552,-0.00617,0.,-0.102460,0.03578,1877.0931000000
6,0.20198,0.07366,0.,0.049921,-0.16560,42.1513000000
6,-2.58505,0.27345,0.,0.276544,0.29435,1.8794000000
6,-0.57656,-1.0803,0.,-0.192041,-0.22194,25.0259000000
6,-0.40512,1.3343,0.,-0.169049,-0.22378,24.5541000000
6,-1.79136,1.4303,0.,-0.185846,-0.24065,44.8860000000
6,-1.97192,-0.98461,0.,-0.228108,-0.29596,57.1495000000
1,-0.11136,-2.06024,0.,0.171311,0.22501,23.7069500000
1,0.19647,2.23682,0.,0.171704,0.22938,23.7069500000
1,-2.28265,2.39826,0.,0.158344,0.23102,24.2106000000
1,-2.5598,-1.89528,0.,0.164319,0.22361,24.5905000000
8,-3.93226,0.48126,0.,-0.279801,-0.46505,227.6106000000
6,-4.78768,-0.65152,0.,-0.300443,-0.25493,130.0352000000
1,-4.63813,-1.26956,0.89507,0.152175,0.17319,28.3710000000
1,-4.63813,-1.26956,-0.89507,0.152175,0.17319,28.3710000000
1,-5.80527,-0.2572,0.,0.157152,0.19894,27.8227000000
53,2.31681,-0.07745,0.,-0.098358,0.11921,435.4682000000
6,-0.77963,-0.01188,0.,0.064264,-0.12596,20.5665000000
6,2.00129,-0.03967,0.,-0.017758,-0.15521,30.1332000000
6,-0.09101,-0.01977,-1.21493,-0.175225,-0.23971,25.8832000000
6,-0.09101,-0.01977,1.21493,-0.175225,-0.23971,25.8832000000
6,1.3031,-0.03319,1.20951,-0.154758,-0.16915,36.6492000000
6,1.3031,-0.03319,-1.20951,-0.154758,-0.16915,36.6492000000
1,-0.62963,-0.01861,-2.15597,0.178672,0.23436,23.4533000000
1,-0.62963,-0.01861,2.15597,0.178672,0.23436,23.4533000000
1,1.84554,-0.04666,2.14916,0.175637,0.23687,23.5396000000
1,1.84554,-0.04666,-2.14916,0.175637,0.23687,23.5396000000
6,3.50565,0.00453,0.,0.504864,0.97683,49.7544000000
9,4.0254,-0.60092,-1.0904,-0.181314,-0.32301,250.9006000000
9,3.96663,1.27703,0.,-0.175271,-0.32227,224.2199000000
9,4.0254,-0.60092,1.0904,-0.181314,-0.32301,250.9006000000
53,-2.89618,0.00701,0.,-0.062124,0.14787,433.4331000000
6,-0.219,-0.10131,0.,0.062908,-0.14162,31.4602000000
6,2.57821,-0.35446,0.,0.110672,-0.01799,14.7404000000
6,0.46917,-0.16431,-1.21207,-0.184402,-0.23854,26.0823000000
6,0.46917,-0.16431,1.21207,-0.184402,-0.23854,26.0823000000
6,1.85906,-0.29032,1.20023,-0.158026,-0.20080,33.2562000000
6,1.85906,-0.29032,-1.20023,-0.158026,-0.20080,33.2562000000
1,-0.0656,-0.12079,-2.15484,0.169890,0.22799,23.6843000000
1,-0.0656,-0.12079,2.15484,0.169890,0.22799,23.6843000000
1,2.39094,-0.34401,2.14782,0.153969,0.21477,23.9865000000
1,2.39094,-0.34401,-2.14782,0.153969,0.21477,23.9865000000
6,4.08916,-0.45114,0.,-0.366553,-0.41519,151.4875000000
6,4.77671,0.92626,0.,-0.396227,-0.58942,164.8527000000
1,4.49267,1.50764,0.88435,0.142287,0.20502,30.8290000000
1,4.49267,1.50764,-0.88435,0.142287,0.20502,30.8290000000
1,5.86728,0.8176,0.,0.141584,0.20810,30.5033000000
1,4.41946,-1.01877,0.87901,0.148045,0.20982,29.2184000000
1,4.41946,-1.01877,-0.87901,0.148045,0.20982,29.2184000000
53,-2.33267,0.08441,0.,-0.095910,0.11961,435.3093000000
6,1.40784,-0.01986,0.,0.054524,-0.06419,31.1595000000
6,-1.36511,0.27806,0.,0.284265,0.29013,3.8539000000
6,0.59341,-1.14647,0.,-0.172745,-0.20893,34.4871000000
6,0.85039,1.26138,0.,-0.146376,-0.21045,32.5746000000
6,-0.53103,1.40645,0.,-0.198899,-0.23905,46.1175000000
6,-0.79712,-1.00118,0.,-0.238678,-0.29487,56.8171000000
1,1.03529,-2.13735,0.,0.159368,0.22970,23.9026000000
1,1.49394,2.13474,0.,0.159509,0.23082,23.8136000000
1,-0.98829,2.39075,0.,0.158239,0.23057,24.2790000000
1,-1.41724,-1.88997,0.,0.164094,0.22300,24.5213000000
8,-2.70493,0.53404,0.,-0.280893,-0.46568,228.4993000000
6,-3.5995,-0.56746,0.,-0.300809,-0.25482,130.0406000000
1,-3.47223,-1.19077,0.89503,0.151833,0.17272,28.3186000000
1,-3.47223,-1.19077,-0.89503,0.151833,0.17272,28.3186000000
1,-4.6027,-0.13773,0.,0.156892,0.19876,27.8623000000
17,3.15939,-0.20686,0.,-0.102157,-0.01043,696.1876000000
6,-1.43398,-0.00484,0.,0.069780,-0.04046,23.2151000000
6,1.34816,-0.35098,0.,0.117890,-0.02202,16.0487000000
6,-0.75246,-0.09027,-1.21252,-0.165102,-0.22496,34.8598000000
6,-0.75246,-0.09027,1.21252,-0.165102,-0.22496,34.8598000000
6,0.63165,-0.26262,1.20072,-0.169005,-0.19930,33.5999000000
6,0.63165,-0.26262,-1.20072,-0.169005,-0.19930,33.5999000000
1,-1.29679,-0.02773,-2.14898,0.157433,0.22942,23.8377000000
1,-1.29679,-0.02773,2.14898,0.157433,0.22942,23.8377000000
1,1.1621,-0.33407,2.14771,0.153669,0.21437,23.9111000000
1,1.1621,-0.33407,-2.14771,0.153669,0.21437,23.9111000000
6,2.85506,-0.49924,0.,-0.367187,-0.41482,151.6183000000
6,3.59055,0.85313,0.,-0.395458,-0.58964,164.9183000000
1,3.32702,1.44418,0.88432,0.141859,0.20482,30.8148000000
1,3.32702,1.44418,-0.88432,0.141859,0.20482,30.8148000000
1,4.67672,0.70663,0.,0.141238,0.20784,30.5109000000
1,3.16567,-1.07817,0.87884,0.147741,0.20945,29.2056000000
1,3.16567,-1.07817,-0.87884,0.147741,0.20945,29.2056000000
17,-3.18246,0.20771,0.,-0.099453,-0.00851,683.0362000000
6,-2.00203,-0.00329,0.,0.075948,-0.02101,15.4882000000
6,0.77307,-0.0383,0.,-0.008121,-0.15869,32.4080000000
6,-1.31818,-0.01292,-1.21578,-0.157819,-0.22643,34.3333000000
6,-1.31818,-0.01292,1.21578,-0.157819,-0.22643,34.3333000000
6,0.07488,-0.0299,1.21008,-0.165351,-0.16747,35.9623000000
6,0.07488,-0.0299,-1.21008,-0.165351,-0.16747,35.9623000000
1,-1.86844,-0.0104,-2.15024,0.167296,0.23637,23.6235000000
1,-1.86844,-0.0104,2.15024,0.167296,0.23637,23.6235000000
1,0.61799,-0.04475,2.14911,0.176025,0.23676,23.4271000000
1,0.61799,-0.04475,-2.14911,0.176025,0.23676,23.4271000000
17,-3.75705,0.0166,0.,-0.074198,0.01304,662.7274000000
6,2.2772,0.00223,0.,0.505097,0.97707,50.1904000000
9,2.79554,-0.60456,-1.09048,-0.181672,-0.32319,249.7830000000
9,2.74236,1.27336,0.,-0.175685,-0.32250,222.1380000000
9,2.79554,-0.60456,1.09048,-0.181672,-0.32319,249.7830000000
6,0.08935,0.,-2.29709,0.013923,-0.10965,34.5318000000
6,0.36857,0.,0.47629,0.281910,0.29212,3.7153000000
6,-1.04351,0.,-1.49185,-0.155652,-0.21419,30.8305000000
6,1.36736,0.,-1.73289,-0.126883,-0.21602,29.4855000000
6,1.50267,0.,-0.3501,-0.197816,-0.23908,45.9372000000
6,-0.90703,0.,-0.10005,-0.235386,-0.29510,56.9852000000
1,-2.03304,0.,-1.93613,0.166609,0.23022,23.8471000000
1,2.24743,0.,-2.36679,0.166965,0.23133,23.7888000000
1,2.48398,0.,0.11367,0.158914,0.23101,24.2891000000
1,-1.80003,0.,0.51407,0.164920,0.22347,24.5311000000
8,0.61538,0.,1.81721,-0.279770,-0.46524,227.2846000000
6,-0.49197,0.,2.70501,-0.300821,-0.25504,129.7608000000
1,-1.11421,-0.89508,2.57366,0.152128,0.17305,28.3242000000
1,-1.11421,0.89508,2.57366,0.152128,0.17305,28.3242000000
1,-0.06835,0.,3.71077,0.157218,0.19898,27.8739000000
35,-0.10238,0.,-4.20944,-0.118387,0.04111,2079.8814000000
6,-0.74812,-0.06898,0.,0.031507,-0.08544,25.7812000000
6,2.03911,-0.35457,0.,0.115633,-0.01997,15.3467000000
6,-0.0669,-0.13934,-1.21319,-0.146670,-0.23070,31.3856000000
6,-0.0669,-0.13934,1.21319,-0.146670,-0.23070,31.3856000000
6,1.32116,-0.28174,1.20082,-0.167230,-0.19918,33.3821000000
6,1.32116,-0.28174,-1.20082,-0.167230,-0.19918,33.3821000000
1,-0.60833,-0.08885,-2.15174,0.164861,0.22999,23.8160000000
1,-0.60833,-0.08885,2.15174,0.164861,0.22999,23.8160000000
1,1.8529,-0.34172,2.14794,0.154477,0.21482,23.9669000000
1,1.8529,-0.34172,-2.14794,0.154477,0.21482,23.9669000000
6,3.54885,-0.47007,0.,-0.366574,-0.41506,151.5525000000
6,4.2542,0.89825,0.,-0.396035,-0.58956,164.8958000000
1,3.9778,1.48332,0.88435,0.142158,0.20496,30.8301000000
1,3.9778,1.48332,-0.88435,0.142158,0.20496,30.8301000000
1,5.34328,0.7755,0.,0.141589,0.20809,30.5108000000
1,3.87191,-1.04201,0.8789,0.147986,0.20971,29.2168000000
1,3.87191,-1.04201,-0.8789,0.147986,0.20971,29.2168000000
35,-2.66135,0.12081,0.,-0.117285,0.04275,2064.6969000000
6,-1.32278,-0.00834,0.,0.033999,-0.06820,16.8881000000
6,1.45101,-0.03897,0.,-0.012875,-0.15689,30.7453000000
6,-0.64057,-0.0168,-1.21621,-0.137423,-0.23190,31.0867000000
6,-0.64057,-0.0168,1.21621,-0.137423,-0.23190,31.0867000000
6,0.75316,-0.03164,1.21013,-0.163017,-0.16743,36.2606000000
6,0.75316,-0.03164,-1.21013,-0.163017,-0.16743,36.2606000000
1,-1.18658,-0.0151,-2.1529,0.174123,0.23665,23.6160000000
1,-1.18658,-0.0151,2.1529,0.174123,0.23665,23.6160000000
1,1.29617,-0.04569,2.14929,0.176571,0.23708,23.4925000000
1,1.29617,-0.04569,-2.14929,0.176571,0.23708,23.4925000000
6,2.95538,0.00345,0.,0.504800,0.97692,49.9007000000
9,3.47427,-0.60268,-1.09043,-0.181253,-0.32297,250.5195000000
9,3.41818,1.27528,0.,-0.175141,-0.32224,223.9289000000
9,3.47427,-0.60268,1.09043,-0.181253,-0.32297,250.5195000000
35,-3.23921,0.00962,0.,-0.088786,0.06752,2017.5465000000
