,x
3226,29.68665622
3227,42.07740888
3228,50.20384511
3229,63.12102891
3230,67.79255716
3231,74.22961906
3232,75.06901133
3233,83.08232968
3234,22.62644976
3235,62.72600186
3236,8.178111662
3237,33.60174029
3238,39.12761896
3239,32.36655355
3240,40.59375347
3241,0.817066768
3242,50.58160419
3243,63.72449893
3244,33.94683682
3245,41.28086675
3246,47.58772845
3247,5.956665819
3248,57.2826498
3249,64.80074025
3250,7.126598878
3251,37.93567028
3252,45.20399384
3253,41.28466002
3254,49.61017751
3255,0.789038452
3256,63.68559531
3257,73.08177999
3258,72.98033012
3259,82.64502167
3260,90.64441503
3261,4.936303419
3262,73.81395251
3263,82.20776042
3264,4.618730656
3265,15.74680272
3266,30.87761179
3267,6.970567232
3268,65.46891846
3269,66.01585424
3270,2.350274713
3271,70.85918563
3272,68.53030279
3273,76.3099624
3274,75.95426954
3275,82.34937004
3276,4.974394565
3277,25.79072036
3278,62.08187356
3279,19.16223306
3280,35.94447354
3281,37.90012178
3282,41.26452613
3283,59.06928985
3284,59.60099255
3285,2.42184546
3286,58.63301817
3287,63.99950596
3288,34.05189508
3289,41.4297554
3290,47.77426479
3291,20.34813867
3292,60.49224443
3293,63.88080478
3294,21.60119174
3295,38.59563351
3296,44.68109157
3297,44.14137034
3298,66.81498604
3299,68.2481271
3300,2.579355469
3301,74.1058241
3302,72.8478499
3303,89.07661609
3304,85.65923047
3305,94.15173815
3306,24.93961347
3307,80.0652435
3308,86.19820374
3309,1.252505333
3310,16.04849725
3311,30.7124479
3312,43.09475613
3313,47.34816594
3314,64.24887053
3315,57.59970402
3316,64.01092118
3317,72.26820117
3318,0.868429678
3319,42.09636278
3320,50.25936964
3321,2.443106533
3322,28.78693437
3323,34.85762141
3324,20.89901676
3325,36.0742325
3326,0.489724505
3327,37.99056967
3328,56.47944581
3329,26.8260429
3330,36.10071383
3331,46.52870973
3332,1.470956156
3333,57.24624739
3334,2.103607287
3335,29.62604669
3336,40.21154517
3337,23.916357
3338,44.44845486
3339,0.490842961
3340,39.51845686
3341,69.71995068
3342,47.18415816
3343,65.99016493
3344,87.94083651
3345,1.573799128
3346,61.50487524
3347,83.95560608
3348,13.9614152
3349,15.08609068
3350,15.9216391
3351,2.548391087
3352,8.641168314
3353,6.654637209
3354,7.713999512
3355,14.7618925
3356,16.70711364
3357,12.25099464
3358,16.43551115
3359,17.06361217
3360,12.13886151
3361,10.08173564
3362,12.79205877
3363,11.31960299
3364,22.30541273
3365,25.45694196
3366,2.840028013
3367,4.296191189
3368,1.896990139
3369,9.250516466
3370,13.02243467
3371,15.10135263
3372,24.44251918
3373,26.61192771
3374,2.419663487
3375,6.251282484
3376,12.75397423
3377,13.18136791
3378,22.67787637
3379,24.0555231
3380,2.373234972
3381,5.371995824
3382,2.067024275
3383,9.241578451
3384,20.36311527
3385,14.60964787
3386,28.7617291
3387,23.20886991
3388,3.338911929
3389,11.07544016
3390,16.38360507
3391,8.599290828
3392,8.073391293
3393,8.373801377
3394,2.086409943
3395,3.898269895
3396,2.819747326
3397,9.734031055
3398,14.02250347
3399,13.30215474
3400,11.84842444
3401,12.48722349
3402,13.26217146
3403,7.007309831
3404,3.803167764
3405,9.3396983
3406,2.828738971
3407,11.73173458
3408,32.01377764
3409,0.597123544
3410,1.624624313
3411,1.378417368
3412,5.748911263
3413,15.88279637
3414,15.03293541
3415,36.25474039
3416,40.83653695
3417,3.383758574
3418,9.091321628
3419,1.249008464
3420,7.593500734
3421,23.19251783
3422,3.304153664
3423,4.972241085
3424,11.6539798
3425,23.14100825
3426,30.73323241
3427,25.79234273
3428,21.1852936
3429,41.0055284
3430,1.426630798
3431,41.22664286
3432,47.37967992
3433,11.25218088
3434,66.85183325
3435,67.69619533
3436,18.57739993
3437,22.20180478
3438,22.35512226
3439,38.7528241
3440,24.97274403
3441,75.11548375
3442,19.41980511
3443,32.07542073
3444,34.52065187
3445,2.069142775
3446,14.42253285
3447,22.92734992
3448,5.821778044
3449,33.78601477
3450,37.39742705
3451,26.66040937
3452,44.30153891
3453,44.76424476
3454,12.63535619
3455,32.89151252
3456,41.00150742
3457,19.39344332
3458,31.15934188
3459,38.74519603
3460,1.798923194
3461,9.508784567
3462,17.33987768
3463,5.235495595
3464,28.74353219
3465,53.88645108
3466,27.32636453
3467,52.36462009
3468,62.64059826
3469,7.71156711
3470,25.62052054
3471,43.30658798
3472,6.70191803
3473,15.721696
3474,32.03839032
3475,5.529906697
3476,6.840870887
3477,0.566845941
3478,22.16483544
3479,31.41749034
3480,22.29411196
3481,31.22952549
3482,31.17670784
3483,3.037744154
3484,13.63572226
3485,21.33105034
3486,10.4860128
3487,26.29886063
3488,23.69345333
3489,6.730455291
3490,13.41857273
3491,1.036456102
3492,22.99620882
3493,37.021541
3494,22.69659515
3495,37.46429839
3496,39.38981845
3497,4.58213428
3498,22.70660834
3499,33.31806917
3500,7.343376414
3501,26.03173318
3502,36.25454831
3503,4.191040534
3504,6.114675165
3505,0.884950948
3506,16.69067663
3507,31.26628393
3508,24.66006055
3509,45.98390905
3510,52.56128921
3511,3.35256921
3512,15.35819367
3513,29.91552733
3514,13.16893511
3515,16.79477369
3516,16.24533971
3517,2.118660091
3518,15.85894672
3519,15.94900479
3520,7.108204477
3521,24.76005147
3522,28.11243479
3523,27.24876847
3524,31.76624566
3525,37.29673945
3526,16.87891597
3527,22.41656552
3528,23.46293461
3529,9.295516532
3530,35.04870846
3531,35.39709887
3532,34.88973455
3533,35.68810141
3534,1.257407502
3535,55.96431027
3536,59.93053961
3537,56.99401844
3538,63.00725217
3539,59.18255708
3540,7.66652575
3541,54.77135423
3542,62.18465229
3543,17.84178388
3544,40.13524468
3545,46.24961136
3546,2.890686767
3547,45.52184766
3548,47.90925553
3549,11.25502625
3550,71.70514407
3551,72.13959481
3552,79.78226496
3553,79.62575679
3554,82.21280375
3555,33.50615076
3556,78.67116412
3557,79.16863895
3558,10.16290719
3559,10.72653134
3560,11.56918225
3561,1.924092177
3562,9.627089409
3563,11.09901507
3564,6.581266653
3565,16.8324099
3566,21.40006849
3567,42.78380779
3568,53.50463767
3569,60.63710952
3570,13.25100229
3571,18.48421566
3572,20.6070389
3573,1.71151259
3574,7.321293774
3575,34.91039433
3576,5.935933533
3577,58.0174464
3578,1.781909967
3579,22.74107385
3580,57.01120739
3581,33.66124955
3582,51.21151631
3583,60.13886073
3584,2.249906301
3585,41.72955132
3586,60.45904469
3587,16.47949658
3588,27.36893381
3589,39.35756061
3590,0.712699399
3591,8.970204017
3592,44.46296659
3593,4.28271464
3594,39.55034963
3595,63.92666602
3596,79.04497323
3597,78.70773698
3598,84.10193793
3599,12.67223423
3600,55.95219042
3601,80.67857489
3602,30.59884697
3603,33.91258635
3604,36.80129147
3605,2.495636052
3606,47.27988184
3607,44.44212826
3608,12.51112995
3609,66.1081674
3610,63.53604944
3611,53.37807808
3612,62.99169098
3613,63.44404456
3614,52.55158103
3615,68.74074216
3616,77.66689194
3617,34.08344524
3618,38.11608188
3619,39.909465
3620,1.029883817
3621,39.21368937
3622,35.2237201
3623,3.311093961
3624,57.74229286
3625,59.48668549
3626,64.60204454
3627,61.25906652
3628,62.35242374
3629,36.30128303
3630,63.06191521
3631,62.65745672
3632,33.03637259
3633,39.20587876
3634,41.26140824
3635,1.728296665
3636,49.69104828
3637,41.80838188
3638,3.524318044
3639,71.55294754
3640,72.58292155
3641,83.76441682
3642,82.77010873
3643,80.16290148
3644,44.56568658
3645,80.07437026
3646,81.27546311
3647,15.75654156
3648,40.52594956
3649,38.16592165
3650,0.390715033
3651,45.77689221
3652,41.36745101
3653,0.860295656
3654,63.69608906
3655,64.24487271
3656,63.65319734
3657,73.26731184
3658,70.29330199
3659,8.47025224
3660,70.27327326
3661,75.8997955
3662,12.88972347
3663,36.29421793
3664,37.37794419
3665,0.252253584
3666,37.13655068
3667,32.8144383
3668,0.83326199
3669,55.17541483
3670,57.50576347
3671,66.07394644
3672,64.68492451
3673,60.93427362
3674,6.684386034
3675,63.13467167
3676,65.07775968
3677,11.91198349
3678,39.35316158
3679,43.82916168
3680,0.381599662
3681,49.01650319
3682,42.67624543
3683,0.745430861
3684,69.58481273
3685,71.48272249
3686,82.32171897
3687,81.29892199
3688,82.3438198
3689,7.182520972
3690,75.98553455
3691,82.40046293
3692,9.973367678
3693,12.38761085
3694,12.79513925
3695,0.746156967
3696,12.59161714
3697,14.72607829
3698,12.28165388
3699,24.42477517
3700,26.50151753
3701,24.72320112
3702,27.98543221
3703,32.32915323
3704,8.50474803
3705,15.43456925
3706,19.90695412
3707,2.74121661
3708,20.07939568
3709,33.6420654
3710,0.328567973
3711,12.21281347
3712,33.66516566
3713,1.993041801
3714,24.96800216
3715,59.5664451
3716,32.57727167
3717,44.24461772
3718,61.37532466
3719,1.607816561
3720,42.1300284
3721,55.13286563
3722,13.51164782
3723,36.28377215
3724,43.31119655
3725,0.568210949
3726,31.09780796
3727,44.42036094
3728,6.604799576
3729,53.30648897
3730,73.95398123
3731,64.98015189
3732,71.05445565
3733,83.94468409
3734,2.019729051
3735,55.99062735
3736,83.04189522
3737,17.35437544
3738,28.92940614
3739,34.70800352
3740,0.572188732
3741,38.02062933
3742,38.77000873
3743,13.95905877
3744,60.55316321
3745,63.14360639
3746,41.14460565
3747,47.20893463
3748,58.17261114
3749,13.53376242
3750,53.60304102
3751,58.45828833
3752,5.492602222
3753,30.47937114
3754,38.18576353
3755,21.09483753
3756,57.7087314
3757,6.312401384
3758,40.61436819
3759,62.9440737
3760,29.74076309
3761,38.06656269
3762,64.15465798
3763,4.069080612
3764,49.17268474
3765,57.52960259
3766,12.78962475
3767,31.88542104
3768,41.17290032
3769,36.44526769
3770,47.11829387
3771,6.880494813
3772,62.86856054
3773,72.345187
3774,72.24358198
3775,73.49750543
3776,86.32465757
3777,2.394294255
3778,47.68791361
3779,81.55614964
3780,11.04036087
3781,24.23482722
3782,31.2993075
3783,0.337596865
3784,46.64890669
3785,45.17206702
3786,9.993569506
3787,68.91825786
3788,69.27632316
3789,78.77070783
3790,76.11415284
3791,81.78695125
3792,3.724806832
3793,17.80357266
3794,61.99734129
3795,27.20831726
3796,38.14083048
3797,36.4250561
3798,1.088494579
3799,37.85579692
3800,41.07404232
3801,8.955312407
3802,59.10146589
3803,65.48133698
3804,62.79572595
3805,65.86005497
3806,64.68104609
3807,25.61137798
3808,56.47869884
3809,60.5253289
3810,28.57251929
3811,38.20471013
3812,41.63261266
3813,1.226874544
3814,47.15627467
3815,49.15467449
3816,9.293896224
3817,74.97052076
3818,75.97219172
3819,85.53405964
3820,80.79670421
3821,85.64532689
3822,21.70039266
3823,76.95155975
3824,80.7977409
3825,2.008708666
3826,25.56755062
3827,32.35958784
3828,41.6263458
3829,41.53702825
3830,5.761815995
3831,63.22828466
3832,66.89026205
3833,72.60987428
3834,78.22401013
3835,70.14060434
3836,0.810171959
3837,48.96975625
3838,50.40479784
3839,6.090802245
3840,38.90083473
3841,37.47062049
3842,35.15329281
3843,41.08459601
3844,4.12761042
3845,56.83415199
3846,65.44832937
3847,58.01064055
3848,63.16520406
3849,66.65248144
3850,2.68455705
3851,58.35068095
3852,61.04278074
3853,6.03417912
3854,38.15565558
3855,45.15638688
3856,36.98776703
3857,44.33872807
3858,4.225486824
3859,59.21946541
3860,74.59845802
3861,78.02488381
3862,80.73687357
3863,88.24637541
3864,1.957264533
3865,65.74098646
3866,83.83843021
3867,10.47269891
3868,12.16304801
3869,10.78771766
3870,1.152131483
3871,14.89842021
3872,16.26779165
3873,4.656693452
3874,21.20587604
3875,27.6859428
3876,21.50066765
3877,25.90827653
3878,28.29509241
3879,14.7474972
3880,17.65611496
3881,19.96336659
3882,2.505489323
3883,15.19101144
3884,34.1813834
3885,0.467733508
3886,14.98944103
3887,40.85999304
3888,0.648980669
3889,24.05265274
3890,60.8676331
3891,20.28381752
3892,30.24326754
3893,53.5695113
3894,1.726024029
3895,36.92601799
3896,56.57387493
3897,7.949590254
3898,30.30978378
3899,47.10591975
3900,0.256451547
3901,26.95590806
3902,49.01475041
3903,0.727174946
3904,34.67021781
3905,73.39202626
3906,29.55686861
3907,41.06227561
3908,86.42573792
3909,27.34305282
3910,76.73986616
3911,15.5615648
3912,24.35604753
3913,28.85136629
3914,0.979807222
3915,29.01476311
3916,33.20741805
3917,4.08442672
3918,46.70548466
3919,49.28704587
3920,31.37415917
3921,37.12306374
3922,42.69698784
3923,16.74814495
3924,52.20286143
3925,56.41870071
3926,3.434831672
3927,26.32369704
3928,36.14852387
3929,16.7341519
3930,49.985461
3931,0.995077613
3932,30.16614104
3933,59.31991617
3934,20.49711258
3935,31.02334366
3936,56.03747384
3937,2.039001868
3938,47.55321922
3939,59.16216512
3940,5.071740985
3941,31.60555467
3942,41.60266431
3943,20.44948228
3944,46.3015164
3945,1.005881291
3946,34.47263315
3947,72.29221067
3948,31.19527434
3949,39.71442231
3950,83.49602396
3951,27.15696835
3952,67.35182955
3953,6.112603375
3954,19.11941212
3955,29.76126623
3956,49.20462645
3957,49.50904012
3958,1.743650282
3959,67.14890203
3960,68.20094264
3961,74.20453315
3962,74.49984474
3963,83.44233536
3964,2.899493403
3965,16.85617983
3966,65.67896113
3967,17.43734901
3968,35.28597628
3969,36.96535355
3970,0.926720681
3971,38.5633346
3972,39.70763397
3973,1.666950752
3974,57.55922845
3975,61.4373102
3976,44.04139335
3977,53.66497703
3978,58.26903703
3979,15.2876268
3980,59.26239712
3981,62.55956501
3982,15.21649465
3983,37.4061745
3984,43.02832469
3985,1.126878627
3986,43.83894822
3987,48.45171074
3988,1.342248202
3989,69.84952946
3990,74.90352783
3991,78.41262052
3992,80.77035612
3993,84.70172213
3994,9.540861126
3995,61.6695561
3996,74.59231799
3997,1.159391266
3998,19.7798759
3999,27.25583167
4000,27.61595801
4001,44.94211074
4002,49.88008869
4003,61.83593039
4004,54.69797468
4005,66.42814295
4006,66.04767415
4007,0.899554125
4008,41.91155944
4009,45.77046106
4010,2.749074467
4011,28.74221631
4012,33.74215602
4013,20.54633014
4014,34.2854552
4015,0.52608193
4016,35.20097749
4017,57.87416713
4018,28.17135486
4019,42.18931962
4020,54.86277738
4021,1.720185042
4022,52.96278289
4023,55.26466335
4024,2.565604497
4025,25.67305216
4026,40.24019595
4027,20.84643886
4028,46.31398784
4029,0.553317014
4030,32.70750682
4031,69.61841713
4032,38.40380593
4033,57.42667045
4034,86.23315653
4035,1.44008073
4036,43.53836522
4037,69.79590237
